"extracted_date","price_co","open_co","high_co","low_co","vol_co","change_percent_co","price_ng","open_ng","high_ng","low_ng","vol_ng","change_percent_ng","price_ho","open_ho","high_ho","low_ho","vol_ho","change_percent_ho"
2019-12-06 00:00:00.000,"59.200","58.320","59.850","57.700","679.61K","1.32%","2.334","2.417","2.437","2.328","251.41K",-3.83%,"1.952","1.932","2","1.919","79.52K","0.99%"
2020-04-20 00:00:00.000,-37.630,"17.730","17.850",-40.320,"247.95K",-305.97%,"1.924","1.774","1.97","1.701","229.82K","9.75%","0.888","0.959","1","0.886","35.23K",-7.16%
2020-03-23 00:00:00.000,"23.360","22.520","24.070","20.800","852.95K","4.15%","1.602","1.533","1.628","1.519","138.58K",-0.12%,"1.016","1.006","1","0.955","19.76K","0.97%"
2020-11-20 00:00:00.000,"42.150","41.700","42.320","41.510","29.78K","0.98%","2.65","2.599","2.679","2.58","76.19K","2.24%","1.286","1.274","1","1.265","31.78K","1.23%"
2020-08-14 00:00:00.000,"42.010","42.330","42.570","41.620","310.87K",-0.54%,"2.356","2.191","2.379","2.171","229.93K","7.97%","1.237","1.243","1","1.232","37.66K",-0.11%
2020-12-02 00:00:00.000,"45.280","44.380","45.920","43.920","368.85K","1.64%","2.78","2.881","2.934","2.74","142.88K",-3.47%,"1.366","1.344","1","1.334","55.83K","1.40%"
2018-12-31 00:00:00.000,"45.410","45.220","46.530","44.730","476.97K","0.18%","2.94","3.125","3.14","2.93","160.85K",-10.99%,"1.681","1.672","2","1.662","4.08K","0.97%"
2020-12-09 00:00:00.000,"45.520","45.600","46.240","44.950","434.98K",-0.18%,"2.442","2.454","2.524","2.421","185.15K","1.79%","1.399","1.406","1","1.393","62.92K",-0.55%
2020-12-10 00:00:00.000,"46.780","45.690","47.740","45.520","447.53K","2.77%","2.553","2.43","2.594","2.381","215.46K","4.55%","1.436","1.402","1","1.399","56.58K","2.63%"
2020-12-15 00:00:00.000,"47.620","46.990","47.730","46.540","311.17K","1.34%","2.682","2.669","2.7","2.596","137.60K","0.00%","1.464","1.458","1","1.443","55.30K","0.69%"
2020-12-29 00:00:00.000,"48.000","47.720","48.350","47.680","213.78K","0.80%","2.467","2.34","2.489","2.282","3.27K","7.03%","1.487","1.483","1","1.482","16.15K","0.53%"
2020-12-24 00:00:00.000,"48.230","48.090","48.620","47.560","167.39K","0.23%","2.518","2.611","2.632","2.515","39.99K",-3.45%,"1.490","1.496","2","1.478","11.36K",-0.50%
2020-12-21 00:00:00.000,"47.740","48.540","48.610","46.180","27.96K",-2.77%,"2.705","2.73","2.73","2.632","104.27K","0.19%","1.477","1.513","2","1.427","35.06K",-2.35%
2020-02-04 00:00:00.000,"49.610","49.940","51.550","49.310","859.36K",-1.00%,"1.872","1.823","1.888","1.804","184.04K","2.91%","1.584","1.570","2","1.568","77.73K","0.38%"
2019-01-15 00:00:00.000,"52.110","50.780","52.300","50.640","664.18K","3.17%","3.501","3.631","3.722","3.433","184.63K",-2.51%,"1.872","1.858","2","1.850","64.08K","1.06%"
2021-01-08 00:00:00.000,"52.240","50.930","52.750","50.810","499.42K","2.77%","2.7","2.675","2.73","2.626","148.73K",-1.06%,"1.580","1.541","2","1.538","60.18K","2.69%"
2018-11-28 00:00:00.000,"50.290","52.090","52.560","50.060","831.69K",-2.46%,"4.715","4.199","4.806","4.19","18.26K","10.63%","1.838","1.902","2","1.835","24.15K",-2.52%
2021-01-29 00:00:00.000,"52.200","52.150","53.250","51.930","410.91K",-0.27%,"2.564","2.68","2.71","2.554","133.18K",-3.75%,"1.600","1.598","2","1.595","3.35K",-0.08%
2021-01-12 00:00:00.000,"53.210","52.180","53.450","52.070","400.20K","1.84%","2.753","2.794","2.899","2.718","201.43K","0.22%","1.597","1.574","2","1.571","51.16K","1.47%"
2019-01-24 00:00:00.000,"53.130","52.450","53.470","52.070","714.42K","0.97%","3.099","3.025","3.156","2.988","97.94K","3.99%","1.886","1.887","2","1.865","21.10K",-0.16%
2021-01-11 00:00:00.000,"52.250","52.580","52.700","51.500","394.82K","0.02%","2.747","2.6","2.811","2.589","177.25K","1.74%","1.574","1.586","2","1.553","62.87K",-0.38%
2021-01-22 00:00:00.000,"52.270","53.100","53.160","51.440","437.48K",-1.62%,"2.446","2.492","2.504","2.414","63.83K",-1.81%,"1.576","1.601","2","1.556","29.70K",-1.54%
2019-08-26 00:00:00.000,"53.640","53.250","55.260","52.960","679.02K",-0.98%,"2.23","2.169","2.237","2.159","52.78K","3.62%","1.792","1.796","2","1.790","29.39K",-1.28%
2021-01-13 00:00:00.000,"52.910","53.310","53.930","52.580","429.90K",-0.56%,"2.727","2.737","2.826","2.708","169.24K",-0.94%,"1.599","1.600","2","1.583","46.76K","0.14%"
2019-08-07 00:00:00.000,"51.090","53.420","53.770","50.520","1.06M",-4.74%,"2.083","2.103","2.145","2.074","203.42K",-1.33%,"1.753","1.818","2","1.745","82.98K",-3.88%
2020-01-27 00:00:00.000,"53.140","53.700","53.710","52.130","712.88K",-1.94%,"1.902","1.935","1.976","1.888","72.17K","0.48%","1.680","1.728","2","1.656","26.87K",-3.14%
2020-02-21 00:00:00.000,"53.380","53.740","53.860","52.550","707.56K",-0.74%,"1.905","1.915","1.925","1.861","146.81K",-0.78%,"1.687","1.690","2","1.656","26.25K",-0.65%
2019-10-01 00:00:00.000,"53.620","54.280","54.840","53.050","589.18K",-0.83%,"2.283","2.325","2.334","2.268","232.34K",-2.02%,"1.899","1.902","2","1.887","59.43K",-0.37%
2019-02-19 00:00:00.000,"56.090","55.780","56.330","55.290","153.73K",-0.32%,"2.662","2.621","2.673","2.6","151.75K","0.60%","1.995","2.021","2","1.986","53.04K",-1.19%
2019-10-24 00:00:00.000,"56.230","55.900","56.510","55.410","480.76K","0.46%","2.316","2.285","2.342","2.269","125.65K","1.49%","1.986","1.965","2","1.953","27.65K","1.12%"
2019-09-12 00:00:00.000,"55.090","55.930","56.340","54.000","845.98K",-1.18%,"2.574","2.547","2.585","2.512","218.45K","0.86%","1.885","1.906","2","1.851","62.52K",-0.95%
2019-02-27 00:00:00.000,"56.940","55.950","57.390","55.720","577.23K","2.59%","2.799","2.768","2.812","2.732","94.05K",-1.96%,"2.022","2.008","2","1.999","24.29K","1.16%"
2019-07-29 00:00:00.000,"56.870","56.200","57.100","55.810","529.74K","1.19%","2.141","2.175","2.182","2.12","8.76K",-1.29%,"1.911","1.904","2","1.897","15.69K","0.33%"
2019-12-04 00:00:00.000,"58.430","56.430","58.660","56.280","760.54K","4.15%","2.399","2.439","2.463","2.368","195.33K",-1.72%,"1.923","1.886","2","1.884","75.76K","2.29%"
2021-02-05 00:00:00.000,"56.850","56.460","57.290","56.430","400.83K","1.10%","2.863","2.957","3.057","2.851","270.03K",-2.45%,"1.714","1.708","2","1.708","68.86K","0.78%"
2019-09-30 00:00:00.000,"54.070","56.540","56.570","53.980","532.52K",-3.29%,"2.33","2.38","2.392","2.324","173.79K",-3.08%,"1.906","1.950","2","1.900","3.71K",-1.85%
2019-10-28 00:00:00.000,"55.810","56.650","56.920","55.580","437.02K",-1.50%,"2.446","2.366","2.47","2.346","80.63K","6.35%","1.962","1.978","2","1.955","23.51K",-0.90%
2019-11-15 00:00:00.000,"57.720","56.910","57.970","56.430","375.99K","1.67%","2.688","2.636","2.724","2.606","173.53K","1.55%","1.948","1.918","2","1.903","64.77K","1.57%"
2021-02-08 00:00:00.000,"57.970","57.060","58.140","57.000","399.72K","1.97%","2.882","2.909","2.985","2.844","194.66K","0.66%","1.748","1.715","2","1.715","55.64K","1.99%"
2019-11-08 00:00:00.000,"57.240","57.080","57.480","55.760","636.94K","0.16%","2.789","2.792","2.822","2.755","175.96K","0.61%","1.918","1.919","2","1.872","93.94K",-0.11%
2019-03-13 00:00:00.000,"58.260","57.090","58.480","57.010","610.62K","2.44%","2.82","2.791","2.839","2.762","101.21K","1.29%","1.992","1.986","2","1.979","85.90K","0.32%"
2019-07-17 00:00:00.000,"56.780","57.520","58.360","56.210","504.43K",-1.46%,"2.304","2.318","2.346","2.29","135.14K",-0.09%,"1.893","1.898","2","1.886","48.14K",-0.65%
2020-01-15 00:00:00.000,"57.810","58.200","58.360","57.360","433.17K",-0.72%,"2.12","2.181","2.189","2.104","218.92K",-3.06%,"1.878","1.902","2","1.876","89.63K",-1.70%
2019-12-05 00:00:00.000,"58.430","58.360","59.120","58.100","649.46K","0.00%","2.427","2.406","2.463","2.396","179.53K","1.17%","1.933","1.926","2","1.913","74.71K","0.53%"
2019-12-12 00:00:00.000,"59.180","58.880","59.720","58.750","530.85K","0.71%","2.328","2.248","2.348","2.244","258.90K","3.79%","1.951","1.932","2","1.930","61.51K","1.14%"
2019-12-11 00:00:00.000,"58.760","59.060","59.220","58.110","589.65K",-0.81%,"2.243","2.265","2.303","2.24","220.22K",-0.93%,"1.929","1.958","2","1.916","68.79K",-1.87%
2019-05-29 00:00:00.000,"58.810","59.070","59.140","56.880","1.12M",-0.56%,"2.633","2.582","2.643","2.58","8.81K","1.98%","1.968","1.991","2","1.946","17.11K",-1.25%
2019-05-30 00:00:00.000,"56.590","59.120","59.700","56.330","842.28K",-3.77%,"2.547","2.619","2.628","2.534","167.47K",-3.27%,"1.915","1.971","2","1.907","18.70K",-2.67%
2019-12-13 00:00:00.000,"60.070","59.360","60.480","59.270","512.29K","1.50%","2.296","2.341","2.342","2.253","170.40K",-1.37%,"1.986","1.955","2","1.955","63.34K","1.82%"
2019-03-22 00:00:00.000,"59.040","59.870","60.070","58.280","738.84K",-1.57%,"2.753","2.821","2.824","2.721","92.64K",-2.41%,"1.966","1.985","2","1.935","34.26K",-1.07%
2020-05-08 00:00:00.000,"24.740","23.350","24.990","23.260","205.18K","5.05%","1.823","1.901","1.927","1.811","188.40K",-3.75%,"0.899","0.836","1","0.832","55.95K","7.43%"
2020-04-06 00:00:00.000,"26.080","26.090","28.240","25.280","752.71K",-7.97%,"1.731","1.65","1.755","1.63","187.96K","6.79%","1.046","1.051","1","1.016","46.85K",-2.33%
2020-03-10 00:00:00.000,"34.360","30.370","35.020","30.200","1.06M","10.38%","1.936","1.835","1.955","1.794","350.20K","8.89%","1.250","1.158","1","1.152","105.07K","7.48%"
2020-03-13 00:00:00.000,"31.730","30.770","33.870","30.330","743.13K","0.73%","1.869","1.81","1.951","1.795","222.42K","1.52%","1.137","1.138","1","1.125","66.46K",-1.93%
2020-05-20 00:00:00.000,"33.490","31.890","33.780","31.560","406.43K","3.05%","1.771","1.804","1.889","1.743","158.34K",-3.22%,"0.991","0.977","1","0.968","30.48K","1.75%"
2020-05-26 00:00:00.000,"34.350","33.300","34.810","32.480","466.74K","1.27%","1.793","1.746","1.809","1.692","44.87K",-3.81%,"0.991","0.989","1","0.969","23.52K",-4.71%
2020-06-15 00:00:00.000,"37.120","36.030","37.260","34.360","387.55K","2.37%","1.669","1.753","1.761","1.661","191.89K",-3.58%,"1.137","1.105","1","1.078","48.46K","3.23%"
2020-06-12 00:00:00.000,"36.260","36.260","36.990","34.480","406.51K",-0.22%,"1.731","1.817","1.822","1.727","148.10K",-4.52%,"1.101","1.085","1","1.053","44.31K","1.23%"
2020-09-15 00:00:00.000,"38.280","37.280","38.570","37.060","348.86K","2.74%","2.362","2.305","2.383","2.275","114.51K","2.25%","1.099","1.092","1","1.081","53.23K","0.54%"
2020-09-14 00:00:00.000,"37.260","37.320","37.680","36.820","347.56K",-0.19%,"2.31","2.306","2.399","2.284","151.17K","1.81%","1.093","1.094","1","1.076","59.57K","0.35%"
2020-06-09 00:00:00.000,"38.940","38.220","39.100","37.070","396.03K","1.96%","1.767","1.809","1.829","1.756","207.73K",-1.23%,"1.155","1.121","1","1.104","44.33K","2.98%"
2020-09-16 00:00:00.000,"40.160","38.350","40.340","38.350","367.61K","4.91%","2.267","2.356","2.389","2.233","119.39K",-4.02%,"1.116","1.100","1","1.097","63.76K","1.55%"
2020-11-06 00:00:00.000,"37.140","38.540","38.610","37.060","411.03K",-4.25%,"2.888","2.934","2.971","2.866","186.66K",-1.84%,"1.143","1.168","1","1.136","58.15K",-2.31%
2020-06-26 00:00:00.000,"38.490","39.090","39.350","37.790","356.71K",-0.59%,"1.495","1.441","1.567","1.432","7.25K","0.88%","1.136","1.160","1","1.120","11.81K",-1.67%
2020-10-06 00:00:00.000,"40.670","39.350","40.860","39.100","400.53K","3.70%","2.52","2.623","2.703","2.505","149.53K",-3.63%,"1.189","1.137","1","1.132","77.24K","4.88%"
2020-10-26 00:00:00.000,"38.560","39.690","39.740","38.280","360.18K",-3.24%,"3.024","2.941","3.08","2.907","35.71K","1.78%","1.122","1.149","1","1.112","22.36K",-2.56%
2020-10-22 00:00:00.000,"40.640","40.040","41.020","39.710","307.49K","1.52%","3.007","3.025","3.066","2.98","93.19K",-0.53%,"1.161","1.137","1","1.133","22.53K","1.82%"
2020-08-04 00:00:00.000,"41.700","40.780","42.080","40.140","451.58K","1.68%","2.193","2.097","2.198","2.056","230.89K","4.38%","1.258","1.238","1","1.222","45.53K","1.41%"
2020-10-15 00:00:00.000,"40.960","41.130","41.290","39.220","248.25K",-0.19%,"2.775","2.645","2.829","2.639","150.33K","5.27%","1.189","1.195","1","1.149","67.50K",-0.32%
2020-08-05 00:00:00.000,"42.190","41.560","43.520","41.470","491.27K","1.18%","2.191","2.178","2.261","2.163","182.43K",-0.09%,"1.263","1.257","1","1.252","58.98K","0.37%"
2020-11-19 00:00:00.000,"41.740","41.610","41.980","41.080","88.14K",-0.19%,"2.592","2.715","2.744","2.525","159.96K",-4.42%,"1.271","1.264","1","1.255","38.96K","0.53%"
2020-11-23 00:00:00.000,"43.060","42.460","43.360","42.290","300.72K","2.16%","2.711","2.705","2.728","2.649","38.78K","2.30%","1.311","1.288","1","1.282","27.97K","1.88%"
2020-08-20 00:00:00.000,"42.580","42.740","42.790","41.500","27.43K",-0.82%,"2.352","2.43","2.44","2.345","146.66K",-3.05%,"1.247","1.246","1","1.219","29.57K",-0.34%
2020-08-18 00:00:00.000,"42.890","42.790","42.990","42.110","111.63K","0.00%","2.417","2.344","2.465","2.306","141.59K","3.33%","1.260","1.245","1","1.232","45.28K","1.72%"
2020-08-31 00:00:00.000,"42.610","42.910","43.570","42.560","236.88K",-0.84%,"2.63","2.629","2.653","2.497","203.89K",-1.02%,"1.196","1.223","1","1.193","3.21K",-1.65%
2020-08-26 00:00:00.000,"43.390","43.390","43.780","43.000","262.24K","0.09%","2.461","2.48","2.557","2.398","37.63K",-1.12%,"1.245","1.260","1","1.232","16.22K",-1.22%
2020-08-27 00:00:00.000,"43.040","43.450","43.500","42.360","320.97K",-0.81%,"2.579","2.424","2.598","2.388","2.60K","4.79%","1.211","1.245","1","1.200","14.84K",-2.73%
2020-03-02 00:00:00.000,"46.750","43.700","47.560","43.320","949.47K","4.45%","1.756","1.695","1.765","1.68","197.99K","4.28%","1.529","1.460","2","1.444","89.47K","2.56%"
2019-01-02 00:00:00.000,"46.540","45.800","47.780","44.350","850.48K","1.42%","2.958","2.921","3.039","2.905","147.68K",-0.80%,"1.701","1.690","2","1.642","65.51K","0.89%"
2020-11-27 00:00:00.000,"45.530","45.900","46.090","44.550","365.13K","1.22%","2.843","2.95","2.963","2.828","94.07K",-2.97%,"1.381","1.392","1","1.355","13.68K","0.85%"
2018-12-27 00:00:00.000,"44.610","46.580","46.700","44.370","665.59K",-3.48%,"3.642","3.5","3.666","3.441","10.24K","2.79%","1.678","1.741","2","1.673","24.07K",-3.19%
2021-01-05 00:00:00.000,"49.930","47.380","50.200","47.240","643.19K","4.85%","2.702","2.599","2.732","2.591","149.83K","4.69%","1.519","1.460","2","1.451","74.13K","3.89%"
2020-12-17 00:00:00.000,"48.360","47.850","48.590","47.810","96.54K","1.13%","2.636","2.685","2.724","2.606","154.24K",-1.53%,"1.495","1.479","2","1.478","54.70K","1.17%"
2020-12-31 00:00:00.000,"48.520","48.350","48.580","47.770","181.89K","0.25%","2.539","2.433","2.547","2.429","111.11K","4.83%","1.476","1.480","1","1.467","2.54K",-0.91%
2019-01-08 00:00:00.000,"49.780","48.730","49.950","48.310","765.98K","2.60%","2.967","2.95","3.053","2.948","132.23K","0.78%","1.827","1.781","2","1.776","57.59K","2.73%"
2020-02-26 00:00:00.000,"48.730","50.080","50.440","48.300","884.48K",-2.34%,"1.821","1.848","1.88","1.81","7.70K",-1.41%,"1.499","1.569","2","1.484","24.48K",-4.41%
2020-02-10 00:00:00.000,"49.570","50.120","50.490","49.420","715.89K",-1.49%,"1.766","1.813","1.813","1.759","337.23K",-4.95%,"1.613","1.640","2","1.610","66.18K",-1.87%
2020-02-25 00:00:00.000,"49.900","51.370","52.020","49.690","764.99K",-2.97%,"1.847","1.836","1.862","1.819","70.53K","1.09%","1.569","1.615","2","1.561","32.44K",-2.77%
2018-12-07 00:00:00.000,"52.610","51.760","54.220","50.600","987.72K","2.18%","4.488","4.348","4.57","4.231","182.16K","3.72%","1.886","1.867","2","1.831","71.07K","1.51%"
2020-02-19 00:00:00.000,"53.290","52.120","53.660","51.930","113.68K","2.38%","1.955","1.969","1.978","1.945","269.98K",-1.31%,"1.707","1.673","2","1.667","35.04K","2.06%"
2019-01-29 00:00:00.000,"53.310","52.120","53.930","51.840","660.53K","2.54%","2.95","2.925","2.97","2.789","12.98K","1.34%","1.898","1.840","2","1.838","20.72K","3.25%"
2019-06-14 00:00:00.000,"52.510","52.180","52.980","51.700","574.23K","0.44%","2.387","2.328","2.399","2.323","132.41K","2.67%","1.829","1.809","2","1.799","61.34K","1.26%"
2020-01-28 00:00:00.000,"53.480","52.770","54.060","52.680","633.96K","0.64%","1.934","1.902","1.952","1.883","59.30K","1.68%","1.716","1.670","2","1.658","24.02K","2.17%"
2021-01-26 00:00:00.000,"52.610","52.910","53.250","52.290","314.54K",-0.30%,"2.656","2.603","2.686","2.595","32.23K","2.08%","1.598","1.597","2","1.585","27.66K","0.28%"
2019-06-12 00:00:00.000,"51.140","53.040","53.050","50.720","786.11K",-4.00%,"2.386","2.397","2.406","2.367","148.27K",-0.54%,"1.780","1.819","2","1.772","59.65K",-2.32%
2020-02-20 00:00:00.000,"53.780","53.500","54.500","53.220","30.67K","0.92%","1.92","1.967","2.025","1.907","266.25K",-1.79%,"1.698","1.707","2","1.687","23.79K",-0.54%
2019-08-02 00:00:00.000,"55.660","54.540","56.050","54.150","739.81K","3.17%","2.121","2.169","2.202","2.077","206.34K",-3.68%,"1.890","1.871","2","1.868","70.35K","2.01%"
2020-01-09 00:00:00.000,"59.560","59.990","60.310","58.660","750.93K",-0.08%,"2.166","2.151","2.17","2.105","230.03K","1.17%","1.950","1.967","2","1.928","83.02K",-0.41%
2019-03-21 00:00:00.000,"59.980","59.990","60.390","59.660","655.38K","0.25%","2.821","2.83","2.839","2.796","83.79K","0.04%","1.987","2.002","2","1.978","29.28K",-1.05%
2019-07-11 00:00:00.000,"60.200","60.440","60.940","60.140","573.02K",-0.38%,"2.416","2.445","2.487","2.393","213.62K",-1.15%,"1.979","1.991","2","1.976","56.35K",-0.62%
2021-04-14 00:00:00.000,"63.150","60.440","63.440","60.380","419.81K","4.94%","2.618","2.62","2.666","2.609","129.02K",-0.04%,"1.890","1.821","2","1.821","52.50K","4.16%"
2019-12-19 00:00:00.000,"61.220","60.860","61.470","60.790","35.46K","0.48%","2.273","2.282","2.302","2.232","231.82K",-0.57%,"2.030","2.019","2","2.014","37.17K","0.46%"
2021-03-29 00:00:00.000,"61.560","60.930","61.770","59.410","449.36K","0.97%","2.586","2.563","2.607","2.53","6.54K","1.13%","1.810","1.810","2","1.776","17.11K",-0.01%
2019-05-15 00:00:00.000,"62.020","61.370","62.340","60.850","723.00K","0.39%","2.601","2.651","2.669","2.595","123.12K",-2.18%,"2.086","2.051","2","2.044","64.95K","1.33%"
2018-03-01 00:00:00.000,"60.990","61.550","61.830","60.180","812.51K",-1.05%,"2.698","2.668","2.731","2.642","206.39K","1.16%","1.886","1.908","2","1.863","77.74K",-1.47%
2019-04-02 00:00:00.000,"62.580","61.810","62.750","61.600","793.23K","1.61%","2.684","2.706","2.722","2.673","106.55K",-0.89%,"2.009","1.992","2","1.986","54.14K","1.05%"
2019-05-09 00:00:00.000,"61.700","62.020","62.210","60.920","769.58K",-0.68%,"2.595","2.604","2.607","2.561","123.68K",-0.57%,"2.044","2.056","2","2.022","64.64K",-0.61%
2018-03-19 00:00:00.000,"62.060","62.230","62.350","61.360","115.96K",-0.45%,"2.651","2.683","2.71","2.64","115.51K",-1.38%,"1.907","1.912","2","1.895","34.16K",-0.25%
2018-02-28 00:00:00.000,"61.640","62.790","63.440","61.360","768.41K",-2.17%,"2.667","2.693","2.71","2.659","133.15K",-0.60%,"1.914","1.959","2","1.892","5.41K",-2.52%
2019-04-29 00:00:00.000,"63.500","62.950","63.690","62.460","654.08K","0.32%","2.593","2.578","2.598","2.546","92.36K","1.05%","2.055","2.044","2","2.030","19.44K","0.18%"
2021-04-19 00:00:00.000,"63.380","62.980","63.630","62.630","74.38K","0.40%","2.749","2.707","2.753","2.694","105.07K","2.57%","1.893","1.891","2","1.882","27.67K",-0.17%
2019-09-25 00:00:00.000,"56.490","56.700","57.020","55.550","563.55K",-1.40%,"2.502","2.497","2.519","2.455","60.51K",-0.04%,"1.954","1.953","2","1.922","24.29K",-0.70%
2019-11-06 00:00:00.000,"56.350","57.260","57.850","56.110","623.26K",-1.54%,"2.828","2.873","2.891","2.82","189.26K",-1.19%,"1.928","1.960","2","1.920","67.04K",-1.47%
2019-07-05 00:00:00.000,"57.510","57.380","57.820","56.290","698.02K","1.25%","2.418","2.287","2.445","2.263","237.74K","5.82%","1.905","1.903","2","1.869","46.64K","0.98%"
2019-07-08 00:00:00.000,"57.660","57.770","58.460","57.300","540.86K","0.26%","2.403","2.46","2.467","2.369","201.73K",-0.62%,"1.895","1.906","2","1.889","49.89K",-0.51%
2019-08-01 00:00:00.000,"53.950","57.850","57.990","53.590","886.75K",-7.90%,"2.202","2.238","2.333","2.165","251.30K",-1.39%,"1.853","1.954","2","1.842","79.35K",-5.22%
2020-01-22 00:00:00.000,"56.740","58.260","58.380","56.030","620.12K",-2.74%,"1.905","1.912","1.942","1.895","240.00K","0.53%","1.800","1.829","2","1.777","40.35K",-1.59%
2019-11-27 00:00:00.000,"58.110","58.270","58.680","57.510","454.26K",-0.51%,"2.501","2.529","2.558","2.488","145.16K","1.26%","1.947","1.955","2","1.940","19.99K",-0.72%
2019-07-31 00:00:00.000,"58.580","58.340","58.820","57.810","614.00K","0.91%","2.233","2.138","2.268","2.127","221.83K","4.49%","1.955","1.956","2","1.946","3.42K","0.57%"
2019-07-10 00:00:00.000,"60.430","58.400","60.530","58.350","690.66K","4.50%","2.444","2.429","2.489","2.416","193.98K","0.78%","1.991","1.914","2","1.914","69.79K","4.21%"
2019-09-24 00:00:00.000,"57.290","58.440","58.490","56.690","591.53K",-2.30%,"2.503","2.535","2.59","2.494","56.84K",-0.95%,"1.968","1.993","2","1.950","27.41K",-1.47%
2019-03-18 00:00:00.000,"59.090","58.450","59.230","58.050","157.24K","0.97%","2.85","2.786","2.857","2.773","102.23K","1.97%","1.969","1.966","2","1.953","44.81K","0.07%"
2019-09-18 00:00:00.000,"58.110","58.810","59.430","57.670","216.96K",-2.07%,"2.637","2.663","2.696","2.603","157.92K",-1.16%,"1.973","1.983","2","1.959","34.59K",-0.82%
2019-06-26 00:00:00.000,"59.380","58.840","59.930","58.650","686.82K","2.68%","2.291","2.289","2.324","2.265","6.63K",-0.74%,"1.971","1.939","2","1.938","20.34K","2.49%"
2019-12-09 00:00:00.000,"59.020","59.110","59.250","58.230","511.56K",-0.30%,"2.232","2.21","2.258","2.158","322.56K",-4.37%,"1.944","1.955","2","1.925","67.88K",-0.40%
2019-03-26 00:00:00.000,"59.940","59.120","60.380","59.040","685.99K","1.90%","2.74","2.759","2.77","2.728","37.15K",-0.54%,"1.990","1.983","2","1.980","21.72K","0.48%"
2020-01-21 00:00:00.000,"58.340","59.170","59.730","57.680","50.18K",-0.66%,"1.895","1.97","1.97","1.83","255.72K",-2.22%,"1.829","1.878","2","1.824","63.84K",-2.40%
